game num,round num,num_turns,duration (ms),winner,player1 pts,player2 pts,player3 pts,player4 pts
1,1,18,0.08937506936490536,player-4,4,0,2,4
1,2,20,0.07266621105372906,player-3,4,7,6,5
1,3,20,0.06795907393097878,player-4,5,7,13,9
1,4,20,0.063000014051795,player-1,9,8,13,16
1,5,20,0.061540864408016205,player-2,16,12,14,16
1,6,20,0.06208312697708607,player-3,16,19,18,17
1,7,20,0.06083305925130844,player-4,17,19,25,21
1,8,20,0.060999998822808266,player-1,21,20,25,28
1,9,20,0.05866703577339649,player-2,28,24,26,28
1,10,20,0.06229197606444359,player-3,28,31,30,29
1,11,20,0.05991593934595585,player-4,29,31,37,33
1,12,20,0.060165999457240105,player-1,33,32,37,40
1,13,20,0.059750163927674294,player-2,40,36,38,40
1,14,20,0.08820788934826851,player-3,40,43,42,41
1,15,20,0.07116608321666718,player-4,41,43,49,45
1,16,20,0.06487499922513962,player-1,45,44,49,52
1,17,20,0.06245821714401245,player-2,52,48,50,52
2,1,17,0.06874999962747097,player-1,7,3,6,1
2,2,18,0.05833315663039684,player-3,7,5,14,1
2,3,18,0.05174987018108368,player-4,9,8,15,8
2,4,21,0.07583294063806534,player-4,16,8,19,14
2,5,17,0.06316695362329483,player-1,29,12,22,16
2,6,17,0.04779198206961155,player-2,30,16,24,20
2,7,17,0.05433289334177971,player-3,34,17,31,25
2,8,17,0.0669590663164854,player-4,36,20,37,27
2,9,17,0.04404108040034771,player-1,40,25,37,30
2,10,19,0.061583006754517555,player-4,40,25,42,37
2,11,19,0.05825003609061241,player-1,41,30,48,40
2,12,17,0.06254087202250957,player-4,45,34,53,54
2,13,22,0.08129212073981762,player-2,52,42,57,60
3,1,23,0.08095917291939259,player-1,3,8,9,2
3,2,17,0.05966611206531525,player-4,3,13,12,8
3,3,27,0.06545800715684891,player-3,4,22,26,11
3,4,21,0.08600018918514252,player-2,6,33,27,15
3,5,18,0.04833284765481949,player-4,7,33,28,22
3,6,18,0.06658397614955902,player-1,7,36,37,28
3,7,19,0.051250215619802475,player-3,8,38,38,28
3,8,17,0.05833315663039684,player-2,14,41,43,30
3,9,17,0.0510411337018013,player-3,19,42,45,30
3,10,17,0.06583286449313164,player-4,20,44,47,35
3,11,17,0.051625072956085205,player-1,23,45,49,37
3,12,17,0.05250005051493645,player-2,29,49,50,38
3,13,19,0.05608308129012585,player-1,30,60,52,51
4,1,18,0.05758390761911869,player-4,6,7,11,4
4,2,18,0.051541952416300774,player-1,13,10,14,6
4,3,22,0.06691692396998405,player-2,17,21,16,11
4,4,17,0.039624981582164764,player-2,19,25,19,13
4,5,17,0.05291705019772053,player-3,23,31,23,13
4,6,17,0.06516696885228157,player-4,30,31,25,13
4,7,18,0.07516704499721527,player-2,33,36,27,17
4,8,19,0.06483308970928192,player-4,36,41,32,20
4,9,17,0.07062498480081558,player-3,38,49,34,24
4,10,17,0.06487499922513962,player-4,41,50,39,28
4,11,20,0.052582938224077225,player-4,42,51,39,33
4,12,18,0.06429105997085571,player-3,47,58,51,33
4,13,19,0.05862489342689514,player-1,53,62,54,39
5,1,17,0.053582945838570595,player-3,2,1,6,2
5,2,17,0.050999922677874565,player-4,7,5,14,4
5,3,17,0.043625012040138245,player-1,10,8,14,7
5,4,17,0.06124982610344887,player-2,15,14,15,10
5,5,17,0.05558319389820099,player-3,17,19,21,10
5,6,17,0.054999953135848045,player-4,17,22,22,13
5,7,24,0.0994591973721981,player-4,25,36,28,28
5,8,17,0.04845811054110527,player-2,28,46,29,30
5,9,20,0.052541960030794144,player-2,28,50,36,32
5,10,18,0.05408306606113911,player-1,29,52,45,38
5,11,26,0.0592090655118227,none,35,56,49,40
5,12,17,0.05866587162017822,player-2,38,60,50,46
6,1,17,0.06345799192786217,player-3,4,3,2,0
6,2,17,0.04829210229218006,player-4,5,8,2,1
6,3,18,0.053541967645287514,player-2,8,12,3,3
6,4,17,0.07312488742172718,player-2,11,24,3,9
6,5,18,0.06550014950335026,player-4,13,27,9,9
6,6,24,0.05575013346970081,player-3,22,27,10,11
6,7,19,0.06333389319479465,player-3,26,27,17,22
6,8,17,0.06587500683963299,player-2,28,33,22,24
6,9,17,0.054208096116781235,player-3,32,39,28,27
6,10,17,0.05033309571444988,player-4,34,39,31,29
6,11,17,0.06279186345636845,player-1,38,41,35,29
6,12,17,0.05112495273351669,player-2,50,42,39,29
6,13,18,0.07075001485645771,player-4,57,47,45,34
7,1,17,0.045459019020199776,player-1,5,1,2,3
7,2,17,0.04366692155599594,player-2,5,6,3,5
7,3,17,0.047582900151610374,player-3,11,7,5,5
7,4,17,0.04549999721348286,player-4,13,8,11,8
7,5,17,0.052416929975152016,player-1,22,8,19,9
7,6,17,0.05495804361999035,player-2,27,13,29,13
7,7,18,0.058042118325829506,player-4,30,17,32,17
7,8,22,0.06425008177757263,player-1,30,17,36,26
7,9,17,0.061416998505592346,player-1,33,22,39,30
7,10,19,0.05375011824071407,none,35,22,43,33
7,11,17,0.06066705100238323,player-3,41,24,47,33
7,12,17,0.05625002086162567,player-4,52,31,47,36
7,13,17,0.05395803600549698,player-1,52,32,49,38
8,1,18,0.06295903585851192,player-1,13,0,3,4
8,2,17,0.06462517194449902,player-1,18,7,8,10
8,3,18,0.05537504330277443,player-3,18,7,11,12
8,4,20,0.06554089486598969,player-2,22,15,14,17
8,5,18,0.05787494592368603,player-1,27,16,17,21
8,6,17,0.05883281119167805,player-1,27,17,17,21
8,7,18,0.05695805884897709,player-3,29,21,18,23
8,8,17,0.05091703496873379,player-3,29,23,27,24
8,9,18,0.05224999040365219,player-1,36,26,27,25
8,10,18,0.05366699770092964,player-2,40,40,27,28
8,11,17,0.06204191595315933,player-2,44,46,29,31
8,12,17,0.04445877857506275,player-3,51,46,38,35
8,13,18,0.06400002166628838,player-1,59,52,39,40
8,14,17,0.058791832998394966,player-1,60,55,40,45
9,1,22,0.06045796908438206,none,3,8,11,3
9,2,18,0.04491698928177357,player-1,12,12,12,8
9,3,17,0.05837506614625454,player-1,13,14,15,11
9,4,18,0.054167117923498154,player-3,18,20,20,17
9,5,17,0.04195817746222019,player-3,21,24,25,19
9,6,17,0.06279186345636845,player-4,28,25,29,23
9,7,19,0.057499855756759644,player-3,30,30,36,23
9,8,19,0.05929195322096348,player-4,41,36,43,25
9,9,17,0.05641602911055088,player-3,50,36,47,28
9,10,20,0.05675014108419418,player-3,51,38,49,30
10,1,17,0.050040893256664276,player-3,6,0,4,4
10,2,17,0.056499848142266273,player-4,7,3,7,12
10,3,18,0.06124982610344887,player-2,10,13,9,12
10,4,18,0.06287498399615288,player-3,11,18,14,19
10,5,17,0.0424159225076437,player-3,15,23,18,21
10,6,17,0.05229096859693527,player-4,18,28,19,30
10,7,33,0.05808286368846893,none,20,29,20,30
10,8,18,0.05766679532825947,player-3,27,31,21,30
10,9,17,0.05175010301172733,player-3,29,33,25,34
10,10,18,0.05850009620189667,player-1,32,37,27,34
10,11,20,0.0602921936661005,player-4,37,37,31,39
10,12,18,0.05291705019772053,player-3,38,43,31,44
10,13,18,0.06174994632601738,player-4,42,51,36,48
10,14,24,0.06708293221890926,none,44,60,42,52
11,1,17,0.05829101428389549,player-4,3,0,1,8
11,2,20,0.060499878600239754,player-4,4,0,10,9
11,3,17,0.061625149101018906,player-2,10,3,12,11
11,4,19,0.05562487058341503,player-1,16,7,14,14
11,5,17,0.04924996756017208,player-4,16,8,15,19
11,6,17,0.06920797750353813,player-1,20,15,16,27
11,7,17,0.05266699008643627,player-2,26,23,20,29
11,8,24,0.06312504410743713,player-2,35,26,30,32
11,9,18,0.05612499080598354,player-1,38,32,33,34
11,10,21,0.052625080570578575,player-1,45,32,35,36
11,11,19,0.04812492989003658,player-4,47,33,35,37
11,12,18,0.04824995994567871,player-4,47,33,40,38
11,13,19,0.05437503568828106,player-2,52,39,42,40
11,14,17,0.05241716280579567,player-1,55,41,45,42
12,1,17,0.05945796146988869,player-3,10,10,8,0
12,2,20,0.04887511022388935,player-3,17,18,14,4
12,3,30,0.07824995554983616,none,20,24,18,4
12,4,17,0.060999998822808266,player-2,23,32,20,13
12,5,19,0.05954108200967312,player-1,33,35,26,25
12,6,19,0.0627920962870121,player-2,38,40,30,30
12,7,20,0.06841705180704594,player-4,41,47,31,35
12,8,17,0.05012517794966698,player-2,44,56,34,41
12,9,19,0.08066697046160698,player-1,64,68,44,44
13,1,17,0.06462493911385536,player-1,4,8,4,2
13,2,17,0.06458396092057228,player-2,8,11,6,2
13,3,19,0.06966688670217991,player-1,16,15,11,4
13,4,20,0.05608308129012585,player-3,16,15,16,10
13,5,17,0.05070795305073261,player-1,18,26,27,20
13,6,17,0.06608408875763416,player-2,20,35,28,22
13,7,17,0.05220901221036911,player-3,22,36,30,27
13,8,19,0.059582991525530815,player-2,26,39,31,27
13,9,18,0.061540864408016205,player-2,36,42,47,28
13,10,17,0.06649992428719997,player-2,39,45,47,32
13,11,18,0.05079200491309166,player-4,39,47,48,37
13,12,17,0.06337487138807774,player-4,41,50,49,41
13,13,21,0.06687501445412636,player-1,51,54,49,49
14,1,17,0.06350013427436352,player-4,4,0,2,8
14,2,19,0.0700000673532486,player-3,4,5,8,16
14,3,19,0.05270913243293762,player-4,4,8,13,18
14,4,17,0.055541982874274254,player-3,9,18,14,19
14,5,18,0.05233311094343662,player-1,12,26,19,24
14,6,17,0.04183407872915268,player-1,15,30,19,29
14,7,19,0.04512513987720013,player-4,16,30,20,34
14,8,18,0.050084199756383896,player-4,23,30,23,34
14,9,17,0.03574998117983341,player-4,23,30,23,37
14,10,22,0.052167102694511414,player-2,26,35,23,39
14,11,18,0.06983312778174877,player-3,29,38,26,44
14,12,17,0.04924996756017208,player-3,37,40,31,44
14,13,17,0.04812492989003658,player-4,42,41,33,46
14,14,17,0.057208118960261345,player-1,44,46,34,47
14,15,17,0.05033286288380623,player-2,44,49,36,50
14,16,18,0.04345807246863842,player-4,44,54,36,58
15,1,22,0.06141606718301773,player-4,1,4,6,2
15,2,17,0.049625057727098465,player-4,1,12,11,5
15,3,17,0.0614591408520937,player-1,3,16,12,7
15,4,17,0.05287490785121918,player-2,7,23,13,10
15,5,18,0.049208058044314384,player-4,9,27,15,16
15,6,17,0.06829085759818554,player-4,13,32,17,20
15,7,19,0.06066681817173958,player-3,17,41,17,28
15,8,21,0.07983297109603882,player-2,25,46,20,29
15,9,17,0.07070787250995636,player-3,33,49,27,29
15,10,19,0.0838330015540123,player-2,38,55,29,38
15,11,17,0.052791088819503784,player-1,48,59,30,42
16,1,20,0.07199984975159168,player-2,9,4,4,4
16,2,17,0.05270796827971935,player-4,11,7,11,9
16,3,21,0.09749992750585079,player-1,14,7,11,13
16,4,20,0.07716706022620201,player-1,17,14,15,26
16,5,17,0.05175010301172733,player-3,17,22,19,26
16,6,21,0.047042034566402435,none,17,24,24,30
16,7,18,0.051999930292367935,player-2,18,26,28,30
16,8,17,0.05270889960229397,player-2,21,28,29,31
16,9,20,0.047708163037896156,player-2,22,30,32,32
16,10,17,0.05787494592368603,player-4,27,31,37,34
16,11,17,0.05229213275015354,player-1,27,37,38,39
16,12,17,0.049208058044314384,player-2,32,42,38,39
16,13,19,0.05004112608730793,player-1,38,43,40,41
16,14,16,0.03520911559462547,none,39,43,45,42
16,15,18,0.06070896051824093,player-2,44,46,46,49
16,16,17,0.05091587081551552,player-2,45,55,50,55
17,1,17,0.05650008097290993,player-2,2,5,2,2
17,2,19,0.06174994632601738,player-1,10,6,5,13
17,3,17,0.05804188549518585,player-4,10,13,9,26
17,4,17,0.0779998954385519,player-1,16,18,16,26
17,5,27,0.06754114292562008,player-4,20,20,17,27
17,6,19,0.054208096116781235,player-1,33,20,19,40
17,7,18,0.050582922995090485,player-1,34,22,22,46
17,8,20,0.053916824981570244,player-4,34,23,24,56
17,9,22,0.050416914746165276,player-3,37,24,30,58
17,10,17,0.04716706462204456,player-3,37,25,36,60
17,11,17,0.05333311855792999,player-4,39,28,42,63
17,12,19,0.04583294503390789,player-3,43,29,49,63
17,13,20,0.06762496195733547,player-1,50,35,53,71
18,1,17,0.053459079936146736,player-2,3,2,1,3
18,2,17,0.049833906814455986,player-3,7,4,8,3
18,3,17,0.05508284084498882,player-4,10,10,9,9
18,4,17,0.04312512464821339,player-1,12,12,9,10
18,5,17,0.062125036492943764,player-2,12,14,14,18
18,6,17,0.04795799031853676,player-3,15,14,21,22
18,7,21,0.0743749551475048,player-4,19,25,33,26
18,8,17,0.05287514068186283,player-1,23,28,37,31
18,9,17,0.043625012040138245,player-2,23,36,38,32
18,10,19,0.05016685463488102,player-1,25,37,39,32
18,11,19,0.06462493911385536,player-2,32,46,48,39
18,12,20,0.05187513306736946,player-4,37,47,52,45
18,13,24,0.06745802238583565,player-1,37,50,54,48
18,14,18,0.05170796066522598,player-4,39,52,58,53
19,1,20,0.06208289414644241,player-1,4,2,0,2
19,2,19,0.06975000724196434,player-1,5,4,6,10
19,3,19,0.05570892244577408,player-2,7,9,6,19
19,4,22,0.0675420742481947,player-2,10,15,10,19
19,5,17,0.050999922677874565,player-2,14,21,10,19
19,6,20,0.058999983593821526,player-2,18,24,14,24
19,7,17,0.06762496195733547,player-4,18,28,16,25
19,8,17,0.05150004290044308,player-1,26,32,29,25
19,9,19,0.05004182457923889,player-4,29,34,30,34
19,10,17,0.05370797589421272,player-3,33,37,37,38
19,11,19,0.05358387716114521,player-2,35,44,39,40
19,12,17,0.06737490184605122,player-1,36,46,46,40
19,13,17,0.04966696724295616,player-2,36,54,49,45
19,14,19,0.06625009700655937,player-1,43,56,52,47
20,1,18,0.053625088185071945,player-1,4,3,1,5
20,2,17,0.04912493750452995,player-1,6,7,6,6
20,3,20,0.06812484934926033,player-1,11,10,6,10
20,4,20,0.05020899698138237,player-2,12,16,9,10
20,5,19,0.05804095417261124,player-2,14,16,17,14
20,6,18,0.05124998278915882,player-2,19,16,21,16
20,7,30,0.091583002358675,player-3,26,22,24,27
20,8,17,0.05425000563263893,player-3,32,27,32,28
20,9,17,0.05441601388156414,player-4,33,34,32,31
20,10,18,0.047625042498111725,player-2,37,39,32,36
20,11,17,0.06595905870199203,player-2,46,43,42,39
20,12,20,0.06345799192786217,player-2,46,47,47,40
20,13,23,0.10166713036596775,player-2,68,58,70,42
21,1,17,0.06141606718301773,player-1,6,10,0,4
21,2,19,0.06420793943107128,player-4,12,17,6,10
21,3,17,0.05179201252758503,player-3,13,21,10,11
21,4,18,0.05620904266834259,player-1,17,24,11,13
21,5,18,0.06687501445412636,player-2,20,28,21,22
21,6,18,0.06304099224507809,player-3,24,29,26,27
21,7,17,0.06500002928078175,player-3,28,29,38,37
21,8,17,0.05116686224937439,player-4,28,33,40,42
21,9,17,0.06591691635549068,player-1,32,38,44,45
21,10,17,0.06004190072417259,player-2,39,41,44,47
21,11,17,0.040999846532940865,player-3,39,42,51,49
21,12,25,0.06087496876716614,player-4,39,44,52,54
21,13,18,0.04529091529548168,player-2,41,50,57,60
22,1,17,0.07158308289945126,player-3,10,2,7,5
22,2,17,0.053958967328071594,player-4,13,4,7,12
22,3,18,0.05495804361999035,player-2,17,7,11,12
22,4,17,0.056040938943624496,player-2,26,17,13,16
22,5,17,0.04970794543623924,player-3,30,18,18,20
22,6,19,0.06449990905821323,player-2,30,25,21,21
22,7,17,0.0499580055475235,player-1,33,25,25,26
22,8,17,0.05324999801814556,player-2,35,32,33,28
22,9,19,0.04937499761581421,player-1,36,33,34,37
22,10,18,0.050083035603165627,player-1,46,37,34,38
22,11,18,0.06429199129343033,player-2,50,49,40,43
22,12,17,0.05737505853176117,player-2,52,56,40,46
23,1,20,0.05250005051493645,player-4,2,2,2,5
23,2,17,0.04366692155599594,player-2,5,4,2,6
23,3,18,0.05395803600549698,player-4,8,5,6,10
23,4,17,0.05108281038701534,player-4,13,7,6,14
23,5,17,0.05295802839100361,player-1,18,11,14,14
23,6,17,0.06570783443748951,player-2,20,17,22,14
23,7,17,0.04770909436047077,player-3,20,17,24,15
23,8,19,0.06308290176093578,player-2,36,17,24,16
23,9,17,0.0427919439971447,player-1,40,19,26,16
23,10,19,0.05124998278915882,player-4,43,22,27,20
23,11,17,0.053999945521354675,player-3,45,23,29,25
23,12,21,0.08541601710021496,player-4,46,26,33,30
23,13,19,0.07475004531443119,player-3,49,31,36,37
23,14,20,0.05466700531542301,player-1,57,34,37,38
23,15,20,0.07929187268018723,player-2,57,39,45,48
24,1,19,0.07366598583757877,player-1,14,1,8,11
24,2,19,0.05687493830919266,player-2,15,7,11,13
24,3,17,0.05933316424489021,player-1,23,11,19,14
24,4,18,0.05674990825355053,player-3,23,15,24,15
24,5,17,0.05945796146988869,player-3,27,15,32,24
24,6,18,0.048083020374178886,player-1,27,17,35,28
24,7,17,0.05454104393720627,player-1,33,21,37,29
24,8,17,0.060542020946741104,player-2,39,25,41,31
24,9,18,0.05154102109372616,player-4,40,28,43,38
24,10,20,0.060499878600239754,player-3,44,31,49,44
24,11,22,0.07295794785022736,player-2,46,36,60,59
25,1,19,0.08208397775888443,player-1,13,11,7,3
25,2,22,0.06333412602543831,player-1,17,12,7,4
25,3,17,0.05079200491309166,player-1,26,12,11,5
25,4,18,0.062042148783802986,player-3,26,13,18,9
25,5,23,0.06787478923797607,player-1,35,19,20,13
25,6,17,0.05029188469052315,player-4,39,20,20,19
25,7,18,0.0647080596536398,player-2,42,24,22,20
25,8,17,0.061499886214733124,player-2,47,29,25,22
25,9,20,0.07099984213709831,player-2,50,35,31,28
25,10,18,0.06370898336172104,player-1,51,40,33,34
25,11,17,0.07987488061189651,player-1,58,51,42,38
26,1,26,0.07158308289945126,player-2,4,4,3,5
26,2,18,0.0649159774184227,player-3,10,11,4,10
26,3,18,0.06587500683963299,player-4,11,16,10,11
26,4,17,0.06233295425772667,player-4,15,23,16,18
26,5,17,0.05587493069469929,player-1,17,23,24,24
26,6,17,0.05608308129012585,player-2,24,24,25,26
26,7,17,0.05925004370510578,player-3,25,30,29,29
26,8,18,0.05450006574392319,player-1,28,31,37,33
26,9,18,0.0554998405277729,player-2,31,38,39,35
26,10,19,0.054666073992848396,player-4,33,44,39,38
26,11,17,0.07041683420538902,player-3,39,47,48,40
26,12,18,0.057999975979328156,player-1,48,47,52,47
27,1,20,0.0654999166727066,player-4,4,4,10,10
27,2,20,0.06854208186268806,player-1,14,12,10,14
27,3,18,0.057042110711336136,player-4,17,17,15,16
27,4,18,0.0660829246044159,player-1,25,17,15,28
27,5,17,0.05674990825355053,player-1,28,17,17,29
27,6,21,0.054958974942564964,player-2,36,26,22,31
27,7,18,0.06712507456541061,player-4,38,29,29,34
27,8,19,0.046584056690335274,player-2,38,32,29,37
27,9,23,0.07033301517367363,player-3,49,32,35,41
27,10,20,0.060750171542167664,player-1,55,35,38,43
27,11,31,0.07545901462435722,player-1,56,40,49,43
28,1,19,0.06462517194449902,player-3,1,8,6,9
28,2,18,0.04249997437000275,player-3,2,11,9,11
28,3,19,0.04987488500773907,player-1,6,12,10,14
28,4,17,0.04654191434383392,player-4,6,12,11,20
28,5,19,0.052665825933218,player-3,9,15,14,25
28,6,18,0.07470790296792984,player-3,19,17,28,32
28,7,22,0.057416968047618866,player-4,19,19,30,35
28,8,17,0.05854107439517975,player-4,26,30,42,41
28,9,17,0.06562494672834873,player-1,31,33,45,47
28,10,17,0.0630419235676527,player-2,31,39,46,52
28,11,23,0.053958967328071594,none,36,39,48,54
28,12,18,0.09562494233250618,player-1,42,39,60,59
29,1,17,0.04854216240346432,player-3,1,3,0,2
29,2,17,0.04716706462204456,player-4,5,5,0,10
29,3,17,0.04833308048546314,player-1,8,9,5,13
29,4,19,0.05587493069469929,player-4,10,12,11,19
29,5,18,0.1044590026140213,player-4,11,17,16,20
29,6,17,0.05816691555082798,player-4,16,20,16,30
29,7,17,0.057582976296544075,player-1,19,22,18,31
29,8,19,0.05391612648963928,player-4,20,26,22,42
29,9,18,0.05087489262223244,player-4,22,27,25,46
29,10,18,0.04737498238682747,player-1,28,28,28,47
29,11,19,0.0580840278416872,player-3,30,28,32,53
29,12,15,0.03229198046028614,none,30,29,34,61
29,13,17,0.06287498399615288,player-3,30,33,37,66
29,14,17,0.05874992348253727,player-4,36,33,40,68
30,1,18,0.05066697485744953,player-4,0,4,3,2
30,2,23,0.044584041461348534,none,0,11,4,7
30,3,17,0.05224999040365219,player-1,3,14,10,11
30,4,17,0.053416937589645386,player-2,3,17,14,16
30,5,19,0.058416975662112236,player-1,4,19,18,19
30,6,26,0.05787494592368603,none,8,21,23,21
30,7,17,0.06266706623136997,player-1,18,30,28,21
30,8,20,0.04924996756017208,player-1,19,35,28,25
30,9,18,0.06183283403515816,player-4,23,41,34,33
30,10,21,0.0682910904288292,player-4,26,47,39,40
30,11,19,0.048083020374178886,player-3,28,51,44,40
30,12,18,0.04866695962846279,player-3,33,51,48,44
30,13,18,0.04908395931124687,player-4,43,52,59,50
31,1,19,0.05425000563263893,player-3,7,11,2,2
31,2,17,0.059165991842746735,player-2,7,16,2,7
31,3,19,0.05787494592368603,player-1,19,21,11,10
31,4,17,0.05545816384255886,player-4,24,25,19,11
31,5,17,0.05825003609061241,player-1,28,27,23,15
31,6,18,0.05237502045929432,player-3,29,30,27,17
31,7,19,0.056167133152484894,player-1,30,32,28,22
31,8,20,0.06449990905821323,player-3,30,34,32,26
31,9,18,0.06620818749070168,player-2,37,45,37,34
31,10,18,0.04804111085832119,player-3,42,46,48,34
31,11,17,0.050416914746165276,player-3,43,49,52,36
31,12,18,0.049208989366889,player-1,49,53,54,37
32,1,18,0.047833891585469246,player-2,5,2,0,2
32,2,17,0.052416929975152016,player-2,8,4,2,3
32,3,27,0.06504193879663944,none,14,4,4,3
32,4,17,0.04187505692243576,player-4,17,4,4,10
32,5,17,0.050291186198592186,player-1,18,8,10,12
32,6,17,0.04758313298225403,player-2,23,18,10,14
32,7,17,0.04837499000132084,player-3,27,19,14,19
32,8,18,0.053582945838570595,player-1,28,25,20,23
32,9,17,0.050541944801807404,player-1,36,25,21,25
32,10,17,0.047999899834394455,player-2,36,36,21,26
32,11,17,0.056625111028552055,player-3,36,46,22,30
32,12,19,0.07008388638496399,player-2,39,58,26,41
32,13,17,0.05545816384255886,player-1,44,62,28,42
33,1,17,0.04191696643829346,player-4,1,1,1,7
33,2,20,0.08020922541618347,player-4,8,5,7,13
33,3,17,0.060959020629525185,player-2,13,10,10,13
33,4,21,0.04891701973974705,player-3,15,17,11,16
33,5,21,0.054459087550640106,player-4,16,28,23,17
33,6,17,0.053208088502287865,player-1,19,30,23,19
33,7,17,0.05124998278915882,player-2,21,36,30,20
33,8,20,0.05987496115267277,player-2,21,42,34,22
33,9,18,0.050625065341591835,player-1,23,43,38,23
33,10,18,0.057582976296544075,player-2,27,49,41,24
33,11,23,0.05329097621142864,none,29,50,41,25
33,12,18,0.05070795305073261,player-4,29,52,43,38
33,13,20,0.06795907393097878,player-3,36,52,50,43
33,14,17,0.05775014869868755,player-1,45,52,53,43
33,15,17,0.03479211591184139,none,45,56,55,47
34,1,18,0.05154218524694443,player-4,1,5,6,5
34,2,18,0.04733400419354439,player-1,5,6,9,7
34,3,19,0.062000006437301636,player-3,16,10,20,7
34,4,17,0.0680421944707632,player-2,17,19,26,22
34,5,17,0.060416990891098976,player-3,23,19,30,25
34,6,26,0.06954208947718143,player-1,27,22,32,28
34,7,18,0.055374810472130775,player-2,33,27,38,33
34,8,23,0.07929094135761261,player-4,38,31,45,36
34,9,17,0.06958306767046452,player-3,41,36,50,40
34,10,18,0.04258309490978718,player-1,47,38,52,42
34,11,17,0.05075009539723396,player-1,54,40,52,46
35,1,29,0.06812508217990398,none,3,5,5,3
35,2,18,0.05387491546571255,player-4,12,8,6,11
35,3,19,0.04724995233118534,player-2,16,17,10,16
35,4,20,0.054042087867856026,player-4,17,26,17,17
35,5,18,0.055459095165133476,player-3,25,30,20,24
35,6,19,0.10195793583989143,player-1,30,37,26,24
35,7,17,0.050625065341591835,player-4,32,37,27,27
35,8,17,0.0702918041497469,player-1,35,37,31,31
35,9,17,0.04775007255375385,player-2,37,43,34,33
35,10,19,0.05545816384255886,player-1,40,51,37,37
35,11,17,0.05320901982486248,player-4,46,55,37,50
36,1,20,0.06745802238583565,player-4,4,5,7,3
36,2,17,0.05387491546571255,player-2,9,9,14,8
36,3,22,0.06104190833866596,player-4,13,9,14,11
36,4,17,0.05033309571444988,player-4,13,9,16,15
36,5,29,0.09091710671782494,player-1,15,11,18,23
36,6,17,0.0588749535381794,player-2,15,26,20,34
36,7,21,0.04974985495209694,player-3,16,30,24,35
36,8,17,0.05437503568828106,player-4,19,38,26,36
36,9,19,0.060165999457240105,player-3,19,46,36,42
36,10,17,0.07633399218320847,player-2,21,51,44,44
36,11,18,0.05337502807378769,player-4,21,53,46,47
37,1,17,0.053165946155786514,player-2,4,2,2,1
37,2,18,0.05537504330277443,player-4,6,5,4,8
37,3,17,0.06104097701609135,player-4,11,8,4,17
37,4,17,0.06995885632932186,player-1,13,10,7,17
37,5,18,0.07075001485645771,player-3,17,17,17,20
37,6,19,0.06537511944770813,player-1,20,23,23,21
37,7,17,0.042750034481287,player-4,21,24,25,24
37,8,22,0.07437518797814846,player-2,24,31,26,33
37,9,17,0.06229197606444359,player-2,30,41,27,36
37,10,19,0.06683380343019962,player-1,30,48,30,40
37,11,17,0.06566592492163181,player-4,36,56,36,42
37,12,18,0.051833922043442726,player-2,36,61,39,49
38,1,19,0.0724999699741602,player-2,0,6,0,12
38,2,17,0.050541944801807404,player-1,2,13,0,19
38,3,17,0.048416899517178535,player-2,6,21,4,22
38,4,25,0.06395811215043068,player-3,9,27,8,24
38,5,17,0.05250005051493645,player-4,9,29,12,34
38,6,17,0.07095793262124062,player-1,12,40,12,47
38,7,18,0.06491714157164097,player-3,12,48,18,53
39,1,17,0.10783295147120953,player-4,0,7,8,6
39,2,20,0.09099999442696571,player-4,6,7,8,15
39,3,18,0.04987511783838272,player-3,9,15,16,16
39,4,20,0.060167163610458374,player-2,13,17,24,20
39,5,17,0.06504100747406483,player-4,20,30,31,29
39,6,17,0.048958929255604744,player-1,23,31,33,34
39,7,21,0.07691700011491776,player-2,23,39,37,37
39,8,19,0.05779205821454525,player-1,29,43,45,39
39,9,17,0.05183415487408638,player-4,33,51,51,51
40,1,17,0.06341701373457909,player-3,3,1,9,2
40,2,17,0.05133310332894325,player-4,5,6,12,6
40,3,17,0.05216686986386776,player-1,6,8,12,12
40,4,18,0.04437495954334736,player-3,11,10,13,13
40,5,26,0.07424992509186268,player-4,16,15,15,15
40,6,18,0.06225006654858589,player-1,19,18,17,21
40,7,17,0.04533398896455765,player-1,21,20,17,21
40,8,17,0.05129189230501652,player-2,30,26,22,24
40,9,17,0.05820789374411106,player-3,33,29,22,29
40,10,17,0.06274995394051075,player-4,35,32,25,31
40,11,18,0.04933308809995651,player-2,39,35,25,33
40,12,17,0.06466708146035671,player-2,45,37,31,39
40,13,17,0.06183306686580181,player-3,45,40,34,48
40,14,17,0.045582884922623634,player-4,45,43,37,51
40,15,17,0.06766594015061855,player-1,49,47,41,56
41,1,17,0.04687486216425896,player-2,2,6,6,0
41,2,17,0.06754091009497643,player-3,4,9,8,2
41,3,19,0.055165961384773254,player-2,10,13,12,7
41,4,17,0.049040885642170906,player-1,18,15,13,12
41,5,17,0.04175002686679363,player-2,20,16,13,12
41,6,17,0.0577499158680439,player-3,24,16,19,13
41,7,33,0.06079208105802536,player-4,29,19,22,20
41,8,17,0.04666694439947605,player-1,36,19,30,22
41,9,20,0.04195794463157654,none,46,20,30,23
41,10,17,0.05337502807378769,player-3,47,26,36,24
41,11,17,0.06508384831249714,player-4,52,35,36,25
41,12,17,0.04804111085832119,player-1,55,36,36,25
41,13,17,0.041833845898509026,player-2,55,40,39,25
